assembly_id	label	label_source	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	NCBI_domain	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species
GCF_000067165.1	GCF_000067165.1_Bacteria_Myxococcota_NA_Sorangium_cellulosum_So_ce_56	NCBI	448385	13	12	81.25	6.25	12	Yes	Bacteria	Myxococcota	NA	Polyangiales	Polyangiaceae	Sorangium	Sorangium cellulosum
GCF_000067205.1	GCF_000067205.1_Bacteria_Pseudomonadota_Betaproteobacteria_Bordetella_petrii_DSM_12804	NCBI	94624	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella petrii
GCF_000069225.1	GCF_000069225.1_Bacteria_Actinomycetota_Actinomycetes_Clavibacter_michiganensis_ATCC_33113	NCBI	31964	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Clavibacter	Clavibacter michiganensis
GCF_000069945.1	GCF_000069945.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_urealyticum_DSM_7109	NCBI	504474	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium urealyticum
GCF_000069965.1	GCF_000069965.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Proteus_mirabilis_HI4320	NCBI	529507	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis
GCF_000070465.1	GCF_000070465.1_Bacteria_Pseudomonadota_Betaproteobacteria_Bordetella_avium_197N	NCBI	360910	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella avium
GCF_000072485.1	GCF_000072485.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Stenotrophomonas_maltophilia_K279a	NCBI	522373	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
GCF_000085865.1	GCF_000085865.1_Bacteria_Mycoplasmatota_NA_Metamycoplasma_hominis_ATCC_23114	NCBI	347256	14	14	87.50	0.00	12	Yes	Bacteria	Mycoplasmatota	NA	Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma hominis
GCF_000090965.1	GCF_000090965.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Buchnera_aphidicola_BCc	NCBI	372461	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
GCF_000090985.2	GCF_000090985.2_Eukaryota_Chlorophyta_Mamiellophyceae_Micromonas_commoda_RCC299	NCBI	296587	16	2	100.00	168.75	0	No	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas commoda
GCF_000091025.4	GCF_000091025.4_Eukaryota_Ascomycota_Saccharomycetes_Eremothecium_gossypii_ATCC_10895	NCBI	284811	15	3	93.75	81.25	2	No	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium	Eremothecium gossypii
GCF_000091125.1	GCF_000091125.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Sphingobium_indicum_UT26S	NCBI	452662	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium indicum
GCF_000091205.1	GCF_000091205.1_Eukaryota_Rhodophyta_Bangiophyceae_Cyanidioschyzon_merolae_10D	NCBI	280699	16	10	100.00	37.50	6	Yes	Eukaryota	Rhodophyta	Bangiophyceae	Cyanidiales	Cyanidiaceae	Cyanidioschyzon	Cyanidioschyzon merolae
GCF_000091305.1	GCF_000091305.1_Bacteria_Actinomycetota_Actinomycetes_Streptomyces_scabiei_87.22	NCBI	680198	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces scabiei
GCF_000091325.1	GCF_000091325.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Shewanella_violacea_DSS12	NCBI	637905	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella violacea
GCF_000091465.1	GCF_000091465.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Vibrio_atlanticus_LGP32	NCBI	693153	13	13	81.25	0.00	13	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio atlanticus
GCF_000091565.1	GCF_000091565.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Erwinia_amylovora_CFPB1430	NCBI	665029	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia amylovora
GCF_000091665.1	GCF_000091665.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_jannaschii_DSM_2661	NCBI	243232	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
GCF_000091785.1	GCF_000091785.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Legionella_longbeachae_NSW150	NCBI	661367	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella longbeachae
GCF_000091985.1	GCF_000091985.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Helicobacter_mustelae_12198	NCBI	679897	14	14	87.50	0.00	13	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter mustelae
GCF_000092045.1	GCF_000092045.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Rhizobium_etli_CFN_42	NCBI	347834	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
GCF_000092065.1	GCF_000092065.1_Eukaryota_Chlorophyta_Mamiellophyceae_Ostreococcus_sp_lucimarinus_CCE9901	NCBI	436017	16	8	100.00	75.00	5	No	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	Ostreococcus sp. 'lucimarinus'
GCF_000092105.1	GCF_000092105.1_Bacteria_Planctomycetota_Planctomycetia_Planctopirus_limnophila_DSM_3776	NCBI	521674	14	14	87.50	0.00	14	Yes	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctopirus	Planctopirus limnophila
GCF_000092125.1	GCF_000092125.1_Bacteria_Deinococcota_Deinococci_Allomeiothermus_silvanus_DSM_9946	NCBI	526227	14	14	87.50	0.00	14	Yes	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Allomeiothermus	Allomeiothermus silvanus
GCF_000092205.1	GCF_000092205.1_Bacteria_Thermodesulfobacteriota_Desulfobulbia_Desulfurivibrio_alkaliphilus_AHT_2	NCBI	589865	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfurivibrio	Desulfurivibrio alkaliphilus
GCF_000092225.1	GCF_000092225.1_Bacteria_Actinomycetota_Actinomycetes_Tsukamurella_paurometabola_DSM_20162	NCBI	521096	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella paurometabola
GCF_000092245.1	GCF_000092245.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Arcobacter_nitrofigilis_DSM_7299	NCBI	572480	14	14	87.50	0.00	13	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter nitrofigilis
GCF_000092265.1	GCF_000092265.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Moraxella_catarrhalis_BBH18	NCBI	1236608	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	Moraxella catarrhalis
GCF_000092285.1	GCF_000092285.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Caulobacter_segnis_ATCC_21756	NCBI	509190	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter segnis
GCF_000092305.1	GCF_000092305.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_infernus_ME	NCBI	573063	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus infernus
GCF_000092365.1	GCF_000092365.1_Bacteria_Actinomycetota_Actinomycetes_Arcanobacterium_haemolyticum_DSM_20595	NCBI	644284	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium haemolyticum
GCF_000092385.1	GCF_000092385.1_Bacteria_Actinomycetota_Actinomycetes_Streptomyces_bingchenggensis_BCW-1	NCBI	749414	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces bingchenggensis
GCF_000092405.1	GCF_000092405.1_Bacteria_Bacillota_Clostridia_Syntrophothermus_lipocalidus_DSM_12680	NCBI	643648	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophothermus	Syntrophothermus lipocalidus
GCF_000092425.1	GCF_000092425.1_Bacteria_Deinococcota_Deinococci_Truepera_radiovictrix_DSM_17093	NCBI	649638	13	13	81.25	0.00	13	Yes	Bacteria	Deinococcota	Deinococci	Trueperales	Trueperaceae	Truepera	Truepera radiovictrix
GCF_000092505.1	GCF_000092505.1_Bacteria_Bacillota_Bacilli_Leuconostoc_kimchii_IMSNU_11154	NCBI	762051	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc kimchii
GCF_000092585.1	GCF_000092585.1_Bacteria_Mycoplasmatota_NA_Mycoplasmoides_gallisepticum_R	NCBI	710127	14	14	87.50	0.00	13	Yes	Bacteria	Mycoplasmatota	NA	Mycoplasmoidales	Metamycoplasmataceae	Mycoplasmoides	Mycoplasmoides gallisepticum
GCF_000092645.1	GCF_000092645.1_Bacteria_Actinomycetota_Actinomycetes_Thermobispora_bispora_DSM_43833	NCBI	469371	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermobispora	Thermobispora bispora
GCF_000092785.1	GCF_000092785.1_Bacteria_Chlamydiota_Chlamydiia_Waddlia_chondrophila_WSU_86-1044	NCBI	716544	14	14	87.50	0.00	14	Yes	Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Waddliaceae	Waddlia	Waddlia chondrophila
GCF_000092825.1	GCF_000092825.1_Bacteria_Actinomycetota_Actinomycetes_Segniliparus_rotundus_DSM_44985	NCBI	640132	14	14	87.50	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Segniliparaceae	Segniliparus	Segniliparus rotundus
GCF_000092845.1	GCF_000092845.1_Bacteria_Spirochaetota_Spirochaetia_Brachyspira_murdochii_DSM_12563	NCBI	526224	13	13	81.25	0.00	13	Yes	Bacteria	Spirochaetota	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira murdochii
GCF_000092865.1	GCF_000092865.1_Bacteria_Actinomycetota_Actinomycetes_Cellulomonas_flavigena_DSM_20109	NCBI	446466	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas flavigena
GCF_000092905.1	GCF_000092905.1_Bacteria_Bacillota_Bacilli_Kyrpidia_tusciae_DSM_2912	NCBI	562970	14	14	87.50	0.00	13	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia	Kyrpidia tusciae
GCF_000092925.1	GCF_000092925.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Starkeya_novella_DSM_506	NCBI	639283	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Starkeya	Starkeya novella
GCF_000092985.1	GCF_000092985.1_Bacteria_Actinomycetota_Actinomycetes_Nocardiopsis_dassonvillei_DSM_43111	NCBI	446468	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Nocardiopsis dassonvillei
GCF_000093025.1	GCF_000093025.1_Bacteria_Pseudomonadota_Betaproteobacteria_Methylotenera_versatilis_301	NCBI	666681	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylotenera	Methylotenera versatilis
GCF_000093085.1	GCF_000093085.1_Bacteria_Bacillota_Bacilli_Salisediminibacterium_selenitireducens_MLS10	NCBI	439292	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salisediminibacterium	Salisediminibacterium selenitireducens
GCF_000143085.1	GCF_000143085.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Nitrosococcus_watsonii_C-113	NCBI	105559	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus watsonii
GCF_000143145.1	GCF_000143145.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Hyphomicrobium_denitrificans_ATCC_51888	NCBI	582899	14	14	87.50	0.00	12	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium denitrificans
GCF_000143535.2	GCF_000143535.2_Eukaryota_Ascomycota_Leotiomycetes_Botrytis_cinerea_B05.10	NCBI	332648	15	3	93.75	81.25	2	No	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea
GCF_000143845.1	GCF_000143845.1_Bacteria_Actinomycetota_Coriobacteriia_Olsenella_uli_DSM_7084	NCBI	633147	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella uli
GCF_000143965.1	GCF_000143965.1_Bacteria_Thermodesulfobacteriota_Desulfarculia_Desulfarculus_baarsii_DSM_2075	NCBI	644282	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculaceae	Desulfarculus	Desulfarculus baarsii
GCF_000143985.1	GCF_000143985.1_Bacteria_Spirochaetota_Spirochaetia_Sediminispirochaeta_smaragdinae_DSM_11293	NCBI	573413	14	14	87.50	0.00	14	Yes	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	Sediminispirochaeta smaragdinae
GCF_000144605.1	GCF_000144605.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Brevundimonas_subvibrioides_ATCC_15264	NCBI	633149	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas subvibrioides
GCF_000144625.1	GCF_000144625.1_Bacteria_Bacillota_Clostridia_Lacrimispora_saccharolytica_WM1	NCBI	610130	14	14	87.50	0.00	13	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica
GCF_000144645.1	GCF_000144645.1_Bacteria_Bacillota_Clostridia_Thermosediminibacter_oceani_DSM_16646	NCBI	555079	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Thermosediminibacter	Thermosediminibacter oceani
GCF_000144675.1	GCF_000144675.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_pseudotuberculosis_C231	NCBI	681645	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis
GCF_000144695.1	GCF_000144695.1_Bacteria_Bacillota_Clostridia_Acetohalobium_arabaticum_DSM_5501	NCBI	574087	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Acetohalobium	Acetohalobium arabaticum
GCF_000144915.1	GCF_000144915.1_Archaea_Thermoproteota_Thermoprotei_Acidilobus_saccharovorans_345-15	NCBI	666510	15	15	93.75	0.00	9	Yes	Archaea	Thermoproteota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	Acidilobus saccharovorans
GCF_000145035.1	GCF_000145035.1_Bacteria_Bacillota_Clostridia_Butyrivibrio_proteoclasticus_B316	NCBI	515622	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio proteoclasticus
GCF_000145235.1	GCF_000145235.1_Bacteria_Actinomycetota_Actinomycetes_Micromonospora_aurantiaca_ATCC_27029	NCBI	644283	14	14	87.50	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora aurantiaca
GCF_000145255.1	GCF_000145255.1_Bacteria_Pseudomonadota_Betaproteobacteria_Gallionella_capsiferriformans_ES-2	NCBI	395494	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Gallionella	Gallionella capsiferriformans
GCF_000145275.1	GCF_000145275.1_Bacteria_Bacillota_Clostridia_Clostridium_cellulovorans_743B	NCBI	573061	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium cellulovorans
GCF_000145295.1	GCF_000145295.1_Archaea_Euryarchaeota_Methanobacteria_Methanothermobacter_marburgensis_Marburg	NCBI	79929	15	15	93.75	0.00	10	Yes	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter	Methanothermobacter marburgensis
GCF_000145615.1	GCF_000145615.1_Bacteria_Bacillota_Clostridia_Thermoanaerobacterium_thermosaccharolyticum_DSM_571	NCBI	580327	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum
GCF_000146025.2	GCF_000146025.2_Bacteria_Elusimicrobiota_Endomicrobiia_Candidatus_Endomicrobium_trichonymphae_Rs-D17_genomovar_Ri2008	NCBI	1408204	14	14	87.50	0.00	14	Yes	Bacteria	Elusimicrobiota	Endomicrobiia	Endomicrobiales	Endomicrobiaceae	Endomicrobium	Candidatus Endomicrobium trichonymphae
GCF_000146185.1	GCF_000146185.1_Bacteria_Bacillota_Clostridia_Lachnospira_eligens_ATCC_27750	NCBI	515620	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospira	Lachnospira eligens
GCF_000146505.1	GCF_000146505.1_Bacteria_Fibrobacterota_Fibrobacteria_Fibrobacter_succinogenes_S85	NCBI	59374	14	14	87.50	0.00	14	Yes	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter succinogenes
GCF_000147355.1	GCF_000147355.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Sulfurimonas_autotrophica_DSM_16294	NCBI	563040	14	14	87.50	0.00	13	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	Sulfurimonas autotrophica
GCF_000147695.2	GCF_000147695.2_Bacteria_Bacillota_Clostridia_Thermoanaerobacter_wiegelii_Rt8.B1	NCBI	697303	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter wiegelii
GCF_000147715.2	GCF_000147715.2_Bacteria_Thermotogota_Thermotogae_Mesotoga_prima_mesG1.Ag.4.2	NCBI	660470	14	14	87.50	0.00	13	Yes	Bacteria	Thermotogota	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	Mesotoga prima
GCF_000147835.2	GCF_000147835.2_Bacteria_Pseudomonadota_Alphaproteobacteria_Sphingobium_chlorophenolicum_L-1	NCBI	690566	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium chlorophenolicum
GCF_000147875.1	GCF_000147875.1_Archaea_Euryarchaeota_Methanomicrobia_Methanolacinia_petrolearia_DSM_11571	NCBI	679926	15	15	93.75	0.00	10	Yes	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia	Methanolacinia petrolearia
GCF_000148645.1	GCF_000148645.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Ferrimonas_balearica_DSM_9799	NCBI	550540	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	Ferrimonas	Ferrimonas balearica
GCF_000151105.2	GCF_000151105.2_Archaea_Euryarchaeota_Thermococci_Thermococcus_barophilus_MP	NCBI	391623	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barophilus
GCF_000152265.2	GCF_000152265.2_Archaea_Candidatus_Thermoplasmatota_Thermoplasmata_Ferroplasma_acidarmanus_Fer1	NCBI	333146	14	14	87.50	0.00	8	Yes	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma	Ferroplasma acidarmanus
GCF_000152825.2	GCF_000152825.2_Bacteria_Pseudomonadota_Alphaproteobacteria_Parvularcula_bermudensis_HTCC2503	NCBI	314260	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula bermudensis
GCF_000153485.2	GCF_000153485.2_Bacteria_Bacteroidota_Flavobacteriia_Psychroflexus_torquis_ATCC_700755	NCBI	313595	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus torquis
GCF_000154785.2	GCF_000154785.2_Bacteria_Pseudomonadota_Alphaproteobacteria_Roseobacter_litoralis_Och_149	NCBI	391595	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Roseobacter litoralis
GCF_000155735.2	GCF_000155735.2_Bacteria_Pseudomonadota_Alphaproteobacteria_Octadecabacter_arcticus_238	NCBI	391616	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Octadecabacter	Octadecabacter arcticus
GCF_000157355.2	GCF_000157355.2_Bacteria_Bacillota_Bacilli_Enterococcus_casseliflavus_EC20	NCBI	565655	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus
GCF_000157895.3	GCF_000157895.3_Bacteria_Actinomycetota_Actinomycetes_Mycobacterium_kansasii_ATCC_12478	NCBI	557599	14	14	87.50	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium kansasii
GCF_000158275.2	GCF_000158275.2_Bacteria_Fusobacteriota_Fusobacteriia_NA_7_1	NCBI	457405	13	13	81.25	0.00	13	Yes	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
GCF_000163895.2	GCF_000163895.2_Bacteria_Bacillota_Clostridia_Filifactor_alocis_ATCC_35896	NCBI	546269	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Filifactor	Filifactor alocis
GCF_000164675.2	GCF_000164675.2_Bacteria_Bacillota_Bacilli_Streptococcus_parasanguinis_ATCC_15912	NCBI	760570	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis
GCF_000164695.2	GCF_000164695.2_Bacteria_Actinomycetota_Actinomycetes_Rothia_dentocariosa_ATCC_17931	NCBI	762948	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia dentocariosa
GCF_000164865.1	GCF_000164865.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Enterobacter_lignolyticus_SCF1	NCBI	701347	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pluralibacter	[Enterobacter] lignolyticus
GCF_000164985.3	GCF_000164985.3_Bacteria_Bacillota_Bacilli_Paenibacillus_polymyxa_SC2	NCBI	886882	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa
GCF_000165465.1	GCF_000165465.1_Bacteria_Bacillota_Clostridia_Halanaerobium_praevalens_DSM_2228	NCBI	572479	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	Halanaerobium praevalens
GCF_000165485.1	GCF_000165485.1_Bacteria_Myxococcota_Myxococcia_Stigmatella_aurantiaca_DW4_3-1	NCBI	378806	14	14	87.50	0.00	12	Yes	Bacteria	Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca
GCF_000165505.1	GCF_000165505.1_Bacteria_Fusobacteriota_Fusobacteriia_Ilyobacter_polytropus_DSM_2926	NCBI	572544	14	14	87.50	0.00	14	Yes	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter	Ilyobacter polytropus
GCF_000165715.2	GCF_000165715.2_Bacteria_Planctomycetota_Planctomycetia_Rubinisphaera_brasiliensis_DSM_5305	NCBI	756272	14	14	87.50	0.00	13	Yes	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera brasiliensis
